rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
2360,185,1183,2022-02-07 11:59:32,353,Great Avenue,2022-02-07 11:56:27,525,Rose Street
800,1286,8382,2022-02-07 13:51:44,333,22 Dock Way,2022-02-07 13:30:18,130,24 Old Passage
784,141,14586,2022-02-07 16:38:31,119,Cross Square,2022-02-07 16:36:10,429,33 East Road
2736,196,10453,2022-02-07 20:58:01,21,9 High Avenue,2022-02-07 20:54:45,271,Globe Place
1277,277,12903,2022-02-07 21:19:06,337,Fleet Circus,2022-02-07 21:14:29,337,Fleet Circus
655,511,3539,2022-02-08 08:08:36,339,Old Road,2022-02-08 08:00:05,732,Victoria Road
471,278,5581,2022-02-08 08:38:38,790,31 West Circus,2022-02-08 08:34:00,184,Great Mews
4176,3669,6226,2022-02-08 18:17:22,513,Park Passage,2022-02-08 17:16:13,508,South Lane
2402,1393,12374,2022-02-08 22:18:03,461,Prince Circus,2022-02-08 21:54:50,134,5 Crown Mews
3182,989,12642,2022-02-09 09:03:11,539,29 George Gate,2022-02-09 08:46:42,620,Great Gardens
2233,126,2870,2022-02-09 09:21:12,215,Great Lane,2022-02-09 09:19:06,757,Strand Street
702,1706,10064,2022-02-09 17:27:12,294,Victoria Passage,2022-02-09 16:58:46,236,South Walk
4706,2159,2262,2022-02-09 18:30:44,58,Duke Bridge,2022-02-09 17:54:45,39,East Road
3419,1930,210,2022-02-09 18:39:22,590,Strand Row,2022-02-09 18:07:12,418,10 North Bridge
3354,271,7356,2022-02-10 07:06:45,432,East Mews,2022-02-10 07:02:14,362,Albert Passage
2911,1887,9337,2022-02-10 08:21:00,777,South Bridge,2022-02-10 07:49:33,793,17 Bridge Avenue
3657,820,9306,2022-02-10 11:46:06,714,Market Passage,2022-02-10 11:32:26,445,King Circus
4714,797,8884,2022-02-10 12:21:23,102,Temple Place,2022-02-10 12:08:06,102,Temple Place
3698,2588,1615,2022-02-10 15:33:21,55,47 Albert Terrace,2022-02-10 14:50:13,55,47 Albert Terrace
2468,1099,707,2022-02-10 18:24:43,253,North Gate,2022-02-10 18:06:24,450,West Gate
3450,737,3446,2022-02-10 19:12:15,219,Great Terrace,2022-02-10 18:59:58,219,Great Terrace
3423,410,11428,2022-02-11 00:42:44,419,Market Place,2022-02-11 00:35:54,419,Market Place
1395,706,6261,2022-02-11 01:33:15,451,Earl Gate,2022-02-11 01:21:29,451,Earl Gate
4582,1097,11473,2022-02-11 06:36:05,64,Victoria Bridge,2022-02-11 06:17:48,295,North Row
4072,1453,7862,2022-02-11 08:48:53,620,Great Gardens,2022-02-11 08:24:40,620,Great Gardens
2313,2094,5272,2022-02-11 12:40:28,395,33 Station Passage,2022-02-11 12:05:34,317,30 Oxford Place
4567,1690,7857,2022-02-11 17:43:34,154,Station Row,2022-02-11 17:15:24,414,Dock Way
4663,599,3993,2022-02-11 19:25:20,693,Water Embankment,2022-02-11 19:15:21,693,Water Embankment
2231,900,9050,2022-02-11 20:35:59,694,23 West Court,2022-02-11 20:20:59,590,Strand Row
580,648,6702,2022-02-12 09:41:13,64,Victoria Bridge,2022-02-12 09:30:25,223,Prince Circus
3901,344,14933,2022-02-12 13:35:16,110,Great Terrace,2022-02-12 13:29:32,110,Great Terrace
3399,1754,10098,2022-02-12 15:28:13,177,37 Victoria Embankment,2022-02-12 14:58:59,137,11 Manor Terrace
4385,69,2829,2022-02-13 06:03:39,8,Mill Row,2022-02-13 06:02:30,424,King Mews
2767,764,12001,2022-02-13 09:42:36,322,Long Bridge,2022-02-13 09:29:52,322,Long Bridge
2490,1904,10083,2022-02-13 10:01:43,625,Manor Avenue,2022-02-13 09:29:59,152,Temple Street
2800,374,540,2022-02-13 10:20:35,354,Oxford Passage,2022-02-13 10:14:21,693,Water Embankment
2881,609,10257,2022-02-13 12:39:54,567,Tower Passage,2022-02-13 12:29:45,461,Prince Circus
2029,456,12585,2022-02-13 13:55:04,380,32 Albert Gardens,2022-02-13 13:47:28,380,32 Albert Gardens
4675,444,1664,2022-02-13 14:52:51,378,35 Lion Lane,2022-02-13 14:45:27,110,Great Terrace
2158,354,3138,2022-02-13 14:58:57,419,Market Place,2022-02-13 14:53:03,435,North Gardens
1803,591,12435,2022-02-13 15:35:55,419,Market Place,2022-02-13 15:26:04,387,Prince Place
242,691,6557,2022-02-13 15:46:55,172,36 Wharf Terrace,2022-02-13 15:35:24,793,17 Bridge Avenue
2753,588,10891,2022-02-13 15:52:55,623,Manor Square,2022-02-13 15:43:07,617,Mill Lane
241,452,8793,2022-02-13 16:57:24,564,Mill Embankment,2022-02-13 16:49:52,564,Mill Embankment
4773,941,13792,2022-02-14 07:15:08,166,Park Walk,2022-02-14 06:59:27,676,Albert Way
3488,774,6353,2022-02-14 07:27:30,571,39 Water Bridge,2022-02-14 07:14:36,571,39 Water Bridge
3241,6369,6510,2022-02-14 09:24:55,609,Station Row,2022-02-14 07:38:46,609,Station Row
1696,659,3339,2022-02-14 07:54:29,413,South Gardens,2022-02-14 07:43:30,413,South Gardens
142,308,1988,2022-02-14 08:04:09,458,Church Street,2022-02-14 07:59:01,458,Church Street
1842,813,7403,2022-02-14 10:57:17,751,Temple Road,2022-02-14 10:43:44,648,Green Road
3355,192,4744,2022-02-14 10:55:33,522,George Gardens,2022-02-14 10:52:21,522,George Gardens
2529,760,2082,2022-02-14 14:21:33,375,Baker Lane,2022-02-14 14:08:53,651,32 New Walk
413,410,1302,2022-02-14 18:26:18,793,17 Bridge Avenue,2022-02-14 18:19:28,793,17 Bridge Avenue
3713,257,4056,2022-02-14 23:22:45,66,Earl Square,2022-02-14 23:18:28,626,East Mews
343,672,8126,2022-02-15 08:22:28,560,Globe Lane,2022-02-15 08:11:16,560,Globe Lane
3364,257,7806,2022-02-15 10:10:09,780,18 Strand Road,2022-02-15 10:05:52,271,Globe Place
4708,1678,7134,2022-02-15 15:13:17,627,Mill Lane,2022-02-15 14:45:19,425,Queen Circus
4552,386,1327,2022-02-15 18:30:11,143,29 Dock Way,2022-02-15 18:23:45,143,29 Dock Way
1323,557,9108,2022-02-16 08:23:38,792,West Avenue,2022-02-16 08:14:21,243,Tower Street
1268,135,5205,2022-02-16 13:48:56,780,18 Strand Road,2022-02-16 13:46:41,554,7 Tower Walk
3498,643,12756,2022-02-16 15:18:24,735,Bridge Gardens,2022-02-16 15:07:41,738,Bridge Bridge
4012,568,1283,2022-02-16 17:20:01,222,Old Mews,2022-02-16 17:10:33,222,Old Mews
4356,2856,1881,2022-02-16 18:23:48,379,Market Mews,2022-02-16 17:36:12,379,Market Mews
3710,494,7543,2022-02-17 09:03:25,349,Manor Gardens,2022-02-17 08:55:11,200,New Gardens
1269,494,1049,2022-02-17 16:47:01,414,Dock Way,2022-02-17 16:38:47,367,34 High Road
3401,1140,8838,2022-02-17 20:38:58,118,New Gate,2022-02-17 20:19:58,590,Strand Row
4057,503,7678,2022-02-17 20:41:51,212,North Embankment,2022-02-17 20:33:28,383,3 Oxford Place
505,372,8513,2022-02-18 07:32:45,778,Park Square,2022-02-18 07:26:33,551,Green Way
2441,2836,9085,2022-02-18 08:47:28,525,Rose Street,2022-02-18 08:00:12,525,Rose Street
711,1275,6437,2022-02-18 15:24:48,43,North Way,2022-02-18 15:03:33,43,North Way
2169,811,3643,2022-02-18 18:01:00,354,Oxford Passage,2022-02-18 17:47:29,354,Oxford Passage
278,870,12804,2022-02-18 18:35:04,591,Baker Circus,2022-02-18 18:20:34,461,Prince Circus
3607,4404,2515,2022-02-19 09:12:37,163,16 Wharf Gardens,2022-02-19 07:59:13,425,Queen Circus
4601,1564,8888,2022-02-19 10:26:09,1,Hill Row,2022-02-19 10:00:05,3,Manor Bridge
374,402,393,2022-02-19 12:03:23,424,King Mews,2022-02-19 11:56:41,306,Park Avenue
4814,619,2761,2022-02-19 12:28:48,721,31 Hill Place,2022-02-19 12:18:29,433,22 West Passage
845,577,13162,2022-02-19 14:29:08,36,Lion Gardens,2022-02-19 14:19:31,36,Lion Gardens
3228,546,11469,2022-02-20 10:47:52,56,Green Bridge,2022-02-20 10:38:46,583,38 South Gate
1511,644,2266,2022-02-20 11:31:04,103,Park Circus,2022-02-20 11:20:20,571,39 Water Bridge
4075,1864,13409,2022-02-20 12:50:02,777,South Bridge,2022-02-20 12:18:58,777,South Bridge
3336,1146,12618,2022-02-20 13:10:49,499,Bridge Street,2022-02-20 12:51:43,766,Earl Bridge
3739,862,13177,2022-02-20 13:29:06,787,Albert Square,2022-02-20 13:14:44,255,Church Square
4575,2513,12902,2022-02-20 14:36:11,102,Temple Place,2022-02-20 13:54:18,297,Queen Walk
2847,1637,10413,2022-02-20 18:28:56,777,South Bridge,2022-02-20 18:01:39,777,South Bridge
114,569,13093,2022-02-21 00:00:09,223,Prince Circus,2022-02-20 23:50:40,251,44 Green Street
3621,2482,623,2022-02-21 06:55:36,721,31 Hill Place,2022-02-21 06:14:14,721,31 Hill Place
3841,819,2669,2022-02-21 07:27:27,72,Station Terrace,2022-02-21 07:13:48,72,Station Terrace
3930,306,3243,2022-02-21 08:10:49,224,High Terrace,2022-02-21 08:05:43,206,Globe Terrace
1214,1068,13230,2022-02-21 11:18:57,354,Oxford Passage,2022-02-21 11:01:09,121,7 Wharf Square
1849,481,10451,2022-02-21 12:08:28,139,Mill Bridge,2022-02-21 12:00:27,705,Hill Road
3329,325,12707,2022-02-21 14:14:18,391,21 Hill Walk,2022-02-21 14:08:53,391,21 Hill Walk
4587,161,3288,2022-02-21 15:22:44,414,Dock Way,2022-02-21 15:20:03,414,Dock Way
346,175,9592,2022-02-21 18:06:19,571,39 Water Bridge,2022-02-21 18:03:24,571,39 Water Bridge
402,4071,7813,2022-02-21 19:40:22,411,Dock Lane,2022-02-21 18:32:31,100,Station Walk
2499,422,8350,2022-02-21 19:04:51,152,Temple Street,2022-02-21 18:57:49,152,Temple Street
3647,250,7825,2022-02-21 19:46:38,362,Albert Passage,2022-02-21 19:42:28,362,Albert Passage
4460,363,2909,2022-02-21 20:29:48,769,Great Walk,2022-02-21 20:23:45,717,Oxford Street
1445,259,13880,2022-02-21 21:35:50,137,11 Manor Terrace,2022-02-21 21:31:31,137,11 Manor Terrace
2305,1056,13975,2022-02-22 16:32:51,100,Station Walk,2022-02-22 16:15:15,595,Bond Circus
123,1995,11318,2022-02-22 17:47:20,156,North Way,2022-02-22 17:14:05,380,32 Albert Gardens
905,1783,11180,2022-02-22 18:57:59,597,King Gardens,2022-02-22 18:28:16,787,Albert Square
879,2240,8140,2022-02-22 19:11:52,778,Park Square,2022-02-22 18:34:32,625,Manor Avenue
1003,571,6600,2022-02-23 07:26:34,513,Park Passage,2022-02-23 07:17:03,698,Victoria Place
2396,300,14666,2022-02-23 08:40:20,666,25 Park Walk,2022-02-23 08:35:20,666,25 Park Walk
4926,715,917,2022-02-23 14:59:31,413,South Gardens,2022-02-23 14:47:36,484,Church Embankment
420,595,8016,2022-02-23 18:22:25,23,4 Fleet Square,2022-02-23 18:12:30,23,4 Fleet Square
781,386,2745,2022-02-24 02:09:27,297,Queen Walk,2022-02-24 02:03:01,423,16 Bridge Mews
4245,236,4527,2022-02-24 09:32:24,518,Earl Lane,2022-02-24 09:28:28,302,Queen Lane
2055,952,13400,2022-02-24 18:33:13,357,14 Castle Walk,2022-02-24 18:17:21,477,North Court
1354,910,4371,2022-02-24 19:27:16,226,46 Mill Circus,2022-02-24 19:12:06,226,46 Mill Circus
3150,1897,10077,2022-02-25 05:50:54,544,Temple Terrace,2022-02-25 05:19:17,544,Temple Terrace
2241,337,2063,2022-02-25 13:08:39,657,South Row,2022-02-25 13:03:02,657,South Row
4327,957,9754,2022-02-25 18:43:36,505,Cross Walk,2022-02-25 18:27:39,505,Cross Walk
1473,647,13448,2022-02-25 18:46:54,26,Hill Lane,2022-02-25 18:36:07,26,Hill Lane
3846,1086,12813,2022-02-25 22:16:35,524,34 Green Gate,2022-02-25 21:58:29,226,46 Mill Circus
4123,813,13134,2022-02-26 10:31:32,265,Cross Road,2022-02-26 10:17:59,265,Cross Road
2680,1602,6664,2022-02-26 11:34:05,705,Hill Road,2022-02-26 11:07:23,705,Hill Road
643,617,13414,2022-02-26 14:03:52,385,Queen Lane,2022-02-26 13:53:35,533,Crown Gardens
1359,461,2695,2022-02-26 15:30:28,781,Old Mews,2022-02-26 15:22:47,583,38 South Gate
4189,763,2464,2022-02-26 16:08:44,551,Green Way,2022-02-26 15:56:01,551,Green Way
2188,735,5523,2022-02-26 20:47:49,628,North Gardens,2022-02-26 20:35:34,188,44 Station Street
801,828,12690,2022-02-27 06:30:56,477,North Court,2022-02-27 06:17:08,598,George Square
2101,713,4813,2022-02-27 10:34:38,116,32 New Gardens,2022-02-27 10:22:45,234,Church Terrace
1847,1582,13811,2022-02-27 11:36:00,189,Victoria Avenue,2022-02-27 11:09:38,189,Victoria Avenue
2763,1688,9829,2022-02-27 14:19:49,434,16 Broad Walk,2022-02-27 13:51:41,609,Station Row
593,937,6544,2022-02-27 14:40:04,413,South Gardens,2022-02-27 14:24:27,419,Market Place
2968,286,11694,2022-02-27 14:58:21,456,Church Bridge,2022-02-27 14:53:35,617,Mill Lane
3603,4235,7243,2022-02-27 17:15:28,110,Great Terrace,2022-02-27 16:04:53,178,21 Globe Embankment
447,513,12614,2022-02-27 16:25:21,23,4 Fleet Square,2022-02-27 16:16:48,505,Cross Walk
3518,1982,2217,2022-02-27 17:00:13,522,George Gardens,2022-02-27 16:27:11,388,20 Queen Gardens
3851,441,10761,2022-02-27 17:45:11,239,Prince Street,2022-02-27 17:37:50,93,17 Old Walk
1652,912,8940,2022-02-27 18:05:29,514,14 Market Gardens,2022-02-27 17:50:17,514,14 Market Gardens
1100,1409,8610,2022-02-27 18:26:38,617,Mill Lane,2022-02-27 18:03:09,637,Victoria Street
1664,581,792,2022-02-27 20:36:56,54,East Passage,2022-02-27 20:27:15,56,Green Bridge
3192,556,11472,2022-02-27 22:12:21,300,Prince Way,2022-02-27 22:03:05,424,King Mews
2043,1584,14694,2022-02-27 22:42:28,391,21 Hill Walk,2022-02-27 22:16:04,200,New Gardens
4466,109,11273,2022-02-28 07:45:01,751,Temple Road,2022-02-28 07:43:12,680,Temple Gardens
1934,538,636,2022-02-28 08:09:53,656,Old Row,2022-02-28 08:00:55,656,Old Row
1836,398,14886,2022-02-28 08:35:25,110,Great Terrace,2022-02-28 08:28:47,671,Lion Circus
2677,1912,8245,2022-02-28 09:03:33,356,High Street,2022-02-28 08:31:41,339,Old Road
1411,178,7634,2022-02-28 10:53:06,348,14 Great Circus,2022-02-28 10:50:08,348,14 Great Circus
4729,352,12583,2022-02-28 21:51:04,776,Mill Lane,2022-02-28 21:45:12,427,Victoria Place
2918,520,13205,2022-03-01 05:30:48,173,40 Church Way,2022-03-01 05:22:08,368,34 King Way
4228,1302,2719,2022-03-01 07:24:25,395,33 Station Passage,2022-03-01 07:02:43,665,Green Gate
17,391,12779,2022-03-01 08:21:37,314,28 High Square,2022-03-01 08:15:06,590,Strand Row
3584,1136,3929,2022-03-01 14:34:27,357,14 Castle Walk,2022-03-01 14:15:31,433,22 West Passage
2015,148,6347,2022-03-01 14:32:16,517,Old Lane,2022-03-01 14:29:48,87,43 Prince Terrace
3806,399,11142,2022-03-01 15:03:21,611,Crown Gate,2022-03-01 14:56:42,611,Crown Gate
295,307,5299,2022-03-01 16:39:58,610,Market Circus,2022-03-01 16:34:51,610,Market Circus
3982,683,7361,2022-03-01 17:11:15,139,Mill Bridge,2022-03-01 16:59:52,787,Albert Square
1200,887,3671,2022-03-01 17:57:00,245,27 Tower Passage,2022-03-01 17:42:13,103,Park Circus
3213,649,11276,2022-03-01 19:58:38,485,47 Wharf Lane,2022-03-01 19:47:49,485,47 Wharf Lane
4066,1171,11432,2022-03-02 06:21:50,426,14 Church Gardens,2022-03-02 06:02:19,445,King Circus
3804,1600,5433,2022-03-02 08:56:20,513,Park Passage,2022-03-02 08:29:40,513,Park Passage
220,348,14581,2022-03-02 09:16:59,243,Tower Street,2022-03-02 09:11:11,492,North Circus
3699,482,14259,2022-03-02 13:23:10,239,Prince Street,2022-03-02 13:15:08,463,17 King Embankment
1330,2014,11665,2022-03-02 15:17:01,562,South Way,2022-03-02 14:43:27,103,Park Circus
4462,1742,12838,2022-03-02 16:26:59,388,20 Queen Gardens,2022-03-02 15:57:57,610,Market Circus
4279,264,14831,2022-03-02 18:32:14,419,Market Place,2022-03-02 18:27:50,766,Earl Bridge
3674,6226,6029,2022-03-02 20:38:11,276,42 Bridge Gate,2022-03-02 18:54:25,379,Market Mews
587,481,10641,2022-03-03 08:42:33,367,34 High Road,2022-03-03 08:34:32,335,44 Tower Lane
1489,337,10672,2022-03-03 10:09:43,583,38 South Gate,2022-03-03 10:04:06,583,38 South Gate
1167,251,14782,2022-03-03 10:08:47,107,47 Old Road,2022-03-03 10:04:36,107,47 Old Road
4657,1117,3024,2022-03-03 16:04:38,126,Strand Mews,2022-03-03 15:46:01,502,13 Oxford Row
764,821,4633,2022-03-03 17:17:59,250,42 Queen Court,2022-03-03 17:04:18,134,5 Crown Mews
1532,265,1158,2022-03-03 17:38:16,184,Great Mews,2022-03-03 17:33:51,251,44 Green Street
3000,926,5589,2022-03-03 18:24:20,727,Duke Gate,2022-03-03 18:08:54,727,Duke Gate
558,345,5463,2022-03-04 08:58:27,159,West Avenue,2022-03-04 08:52:42,159,West Avenue
268,2619,2963,2022-03-04 13:59:56,642,23 Old Lane,2022-03-04 13:16:17,642,23 Old Lane
3309,1274,9447,2022-03-05 07:36:29,335,44 Tower Lane,2022-03-05 07:15:15,755,5 Duke Square
3645,260,14048,2022-03-05 10:12:54,618,Cross Bridge,2022-03-05 10:08:34,618,Cross Bridge
1051,2081,4471,2022-03-05 12:38:28,427,Victoria Place,2022-03-05 12:03:47,567,Tower Passage
4205,763,351,2022-03-05 13:49:46,130,24 Old Passage,2022-03-05 13:37:03,130,24 Old Passage
1322,277,14822,2022-03-05 16:05:27,631,Bridge Mews,2022-03-05 16:00:50,314,28 High Square
4319,486,13846,2022-03-05 18:45:25,255,Church Square,2022-03-05 18:37:19,590,Strand Row
4432,1007,1332,2022-03-05 19:57:00,738,Bridge Bridge,2022-03-05 19:40:13,652,South Square
1117,1286,8769,2022-03-06 09:00:08,554,7 Tower Walk,2022-03-06 08:38:42,554,7 Tower Walk
363,1339,8480,2022-03-06 11:28:35,65,High Avenue,2022-03-06 11:06:16,70,Oxford Terrace
2909,1757,9293,2022-03-06 14:02:50,117,Church Way,2022-03-06 13:33:33,117,Church Way
2521,107,4504,2022-03-06 14:17:59,703,42 Victoria Road,2022-03-06 14:16:12,255,Church Square
2328,462,3272,2022-03-06 14:57:34,781,Old Mews,2022-03-06 14:49:52,758,Church Lane
2370,982,6377,2022-03-06 16:24:18,794,26 Duke Gardens,2022-03-06 16:07:56,794,26 Duke Gardens
1015,429,4908,2022-03-06 19:08:12,62,Park Road,2022-03-06 19:01:03,563,6 Manor Mews
3553,929,606,2022-03-06 20:05:27,76,Castle Terrace,2022-03-06 19:49:58,368,34 King Way
2897,71,10598,2022-03-06 20:09:41,761,Bridge Passage,2022-03-06 20:08:30,761,Bridge Passage
4422,276,9204,2022-03-06 22:02:38,78,Church Embankment,2022-03-06 21:58:02,66,Earl Square
3293,1261,6083,2022-03-07 06:52:23,411,Dock Lane,2022-03-07 06:31:22,296,27 Crown Gate
844,167,7081,2022-03-07 12:03:02,463,17 King Embankment,2022-03-07 12:00:15,463,17 King Embankment
2988,378,5896,2022-03-07 18:34:07,156,North Way,2022-03-07 18:27:49,658,Strand Walk
547,289,6825,2022-03-08 04:51:29,335,44 Tower Lane,2022-03-08 04:46:40,376,Bridge Lane
1174,129,12039,2022-03-08 06:33:36,585,Bond Court,2022-03-08 06:31:27,585,Bond Court
4942,1612,4148,2022-03-08 08:32:11,271,Globe Place,2022-03-08 08:05:19,735,Bridge Gardens
2099,433,11950,2022-03-08 08:45:28,637,Victoria Street,2022-03-08 08:38:15,7,Rose Bridge
1566,679,606,2022-03-08 12:15:07,419,Market Place,2022-03-08 12:03:48,378,35 Lion Lane
3887,1218,10896,2022-03-08 16:01:05,346,4 Tower Avenue,2022-03-08 15:40:47,182,West Way
1856,1910,3087,2022-03-08 17:25:29,255,Church Square,2022-03-08 16:53:39,151,Market Row
30,203,604,2022-03-08 18:43:58,703,42 Victoria Road,2022-03-08 18:40:35,703,42 Victoria Road
514,108,6071,2022-03-09 06:14:18,236,South Walk,2022-03-09 06:12:30,236,South Walk
1115,903,6429,2022-03-09 10:07:49,752,South Row,2022-03-09 09:52:46,433,22 West Passage
2542,425,3599,2022-03-09 10:42:08,766,Earl Bridge,2022-03-09 10:35:03,743,Market Gardens
293,846,3250,2022-03-09 10:52:24,751,Temple Road,2022-03-09 10:38:18,555,Temple Avenue
1945,1249,6742,2022-03-09 12:17:21,7,Rose Bridge,2022-03-09 11:56:32,305,Hill Circus
4977,1105,11939,2022-03-09 16:17:40,551,Green Way,2022-03-09 15:59:15,564,Mill Embankment
394,273,4519,2022-03-09 16:51:56,367,34 High Road,2022-03-09 16:47:23,768,41 Manor Embankment
3857,322,10630,2022-03-09 17:22:21,548,34 High Walk,2022-03-09 17:16:59,548,34 High Walk
2083,2004,5956,2022-03-09 19:46:59,45,Albert Gate,2022-03-09 19:13:35,271,Globe Place
1374,400,3311,2022-03-09 21:29:49,424,King Mews,2022-03-09 21:23:09,424,King Mews
1349,717,10688,2022-03-10 08:25:32,481,Water Way,2022-03-10 08:13:35,481,Water Way
2486,362,2678,2022-03-10 21:51:07,117,Church Way,2022-03-10 21:45:05,294,Victoria Passage
1434,737,7019,2022-03-11 08:35:36,609,Station Row,2022-03-11 08:23:19,196,North Circus
3235,781,5633,2022-03-11 13:34:56,295,North Row,2022-03-11 13:21:55,295,North Row
4021,597,14999,2022-03-11 14:58:24,591,Baker Circus,2022-03-11 14:48:27,757,Strand Street
2599,338,1938,2022-03-11 17:17:16,405,Duke Embankment,2022-03-11 17:11:38,405,Duke Embankment
2100,877,10583,2022-03-11 17:40:10,263,Mill Road,2022-03-11 17:25:33,263,Mill Road
772,844,10548,2022-03-11 18:06:02,55,47 Albert Terrace,2022-03-11 17:51:58,505,Cross Walk
1699,2331,12904,2022-03-11 19:09:07,425,Queen Circus,2022-03-11 18:30:16,423,16 Bridge Mews
2390,2557,4019,2022-03-11 20:14:35,362,Albert Passage,2022-03-11 19:31:58,362,Albert Passage
2292,664,13036,2022-03-11 19:43:37,427,Victoria Place,2022-03-11 19:32:33,221,Bond Court
4868,862,8103,2022-03-12 10:06:54,181,Earl Bridge,2022-03-12 09:52:32,620,Great Gardens
805,3677,10030,2022-03-12 14:06:06,152,Temple Street,2022-03-12 13:04:49,452,Earl Court
3664,973,5381,2022-03-12 14:28:25,517,Old Lane,2022-03-12 14:12:12,517,Old Lane
4748,3652,3767,2022-03-12 15:41:34,309,Duke Circus,2022-03-12 14:40:42,192,Oxford Mews
4091,799,3961,2022-03-12 16:33:09,433,22 West Passage,2022-03-12 16:19:50,743,Market Gardens
2588,106,775,2022-03-12 17:29:41,8,Mill Row,2022-03-12 17:27:55,8,Mill Row
460,2932,8205,2022-03-12 19:37:23,680,Temple Gardens,2022-03-12 18:48:31,414,Dock Way
2226,274,10772,2022-03-12 19:05:11,354,Oxford Passage,2022-03-12 19:00:37,354,Oxford Passage
3175,413,9606,2022-03-13 11:24:08,758,Church Lane,2022-03-13 11:17:15,790,31 West Circus
557,1913,11325,2022-03-13 15:41:51,245,27 Tower Passage,2022-03-13 15:09:58,443,Church Square
231,555,10278,2022-03-13 16:03:10,421,29 Great Way,2022-03-13 15:53:55,348,14 Great Circus
2320,1601,3410,2022-03-13 16:28:32,570,33 Prince Place,2022-03-13 16:01:51,721,31 Hill Place
174,253,5673,2022-03-13 18:16:52,743,Market Gardens,2022-03-13 18:12:39,200,New Gardens
842,209,11024,2022-03-13 18:31:16,535,45 East Mews,2022-03-13 18:27:47,699,Globe Gate
99,996,6327,2022-03-14 13:46:31,514,14 Market Gardens,2022-03-14 13:29:55,473,Water Court
3105,1368,7806,2022-03-14 15:08:14,672,26 North Passage,2022-03-14 14:45:26,200,New Gardens
4090,914,8857,2022-03-14 15:17:45,653,West Passage,2022-03-14 15:02:31,514,14 Market Gardens
1918,1056,6890,2022-03-15 00:08:28,8,Mill Row,2022-03-14 23:50:52,8,Mill Row
1072,928,7307,2022-03-15 08:40:15,587,Fleet Court,2022-03-15 08:24:47,587,Fleet Court
1996,791,10625,2022-03-15 08:58:10,726,Oxford Terrace,2022-03-15 08:44:59,726,Oxford Terrace
3167,1741,10098,2022-03-15 09:31:03,368,34 King Way,2022-03-15 09:02:02,368,34 King Way
